route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,scheduled_trip_id,train_id
RED,46_R,6801326_20121,"GLENMONT",0,,RRED_1,6801326,124
RED,46_R,6801311_20121,"GLENMONT",0,,RRED_1,6801311,125
RED,46_R,6801339_20121,"GLENMONT",0,,RRED_1,6801339,126
RED,46_R,6801350_20121,"GLENMONT",0,,RRED_1,6801350,127
RED,46_R,6801335_20121,"GLENMONT",0,,RRED_1,6801335,101
RED,46_R,6801336_20121,"GLENMONT",0,,RRED_1,6801336,102
RED,46_R,6801363_20121,"GLENMONT",0,,RRED_1,6801363,103
RED,46_R,6801348_20121,"GLENMONT",0,,RRED_1,6801348,104
RED,46_R,6801330_20121,"GLENMONT",0,,RRED_1,6801330,105
RED,46_R,6801358_20121,"GLENMONT",0,,RRED_1,6801358,106
RED,46_R,6801357_20121,"GLENMONT",0,,RRED_1,6801357,107
RED,46_R,6801352_20121,"GLENMONT",0,,RRED_1,6801352,108
RED,46_R,6801342_20121,"GLENMONT",0,,RRED_1,6801342,109
RED,46_R,6801338_20121,"GLENMONT",0,,RRED_1,6801338,110
RED,46_R,6801331_20121,"GLENMONT",0,,RRED_1,6801331,111
RED,46_R,6801347_20121,"GLENMONT",0,,RRED_1,6801347,113
RED,46_R,6801360_20121,"GLENMONT",0,,RRED_1,6801360,114
RED,46_R,6801370_20121,"GLENMONT",0,,RRED_1,6801370,115
RED,46_R,6801398_20121,"GLENMONT",0,,RRED_1,6801398,116
RED,46_R,6801373_20121,"GLENMONT",0,,RRED_1,6801373,117
RED,46_R,6801387_20121,"GLENMONT",0,,RRED_1,6801387,118
RED,46_R,6801391_20121,"GLENMONT",0,,RRED_1,6801391,119
RED,46_R,6801377_20121,"GLENMONT",0,,RRED_1,6801377,120
RED,46_R,6801374_20121,"GLENMONT",0,,RRED_1,6801374,122
RED,46_R,6801395_20121,"GLENMONT",0,,RRED_1,6801395,123
RED,46_R,6801403_20121,"GLENMONT",0,,RRED_1,6801403,124
RED,46_R,6801401_20121,"GLENMONT",0,,RRED_1,6801401,125
RED,46_R,6801362_20121,"GLENMONT",0,,RRED_1,6801362,126
RED,46_R,6801394_20121,"GLENMONT",0,,RRED_1,6801394,127
RED,46_R,6801397_20121,"GLENMONT",0,,RRED_1,6801397,101
RED,46_R,6801369_20121,"GLENMONT",0,,RRED_1,6801369,102
RED,46_R,6801378_20121,"GLENMONT",0,,RRED_1,6801378,103
RED,46_R,6801396_20121,"GLENMONT",0,,RRED_1,6801396,104
RED,46_R,6801375_20121,"GLENMONT",0,,RRED_1,6801375,105
RED,46_R,6801406_20121,"GLENMONT",0,,RRED_1,6801406,106
RED,46_R,6801420_20121,"GLENMONT",0,,RRED_1,6801420,107
RED,46_R,6801414_20121,"GLENMONT",0,,RRED_1,6801414,108
RED,46_R,6801413_20121,"GLENMONT",0,,RRED_1,6801413,109
RED,46_R,6801418_20121,"GLENMONT",0,,RRED_1,6801418,110
RED,46_R,6801419_20121,"GLENMONT",0,,RRED_1,6801419,111
RED,46_R,6801415_20121,"GLENMONT",0,,RRED_1,6801415,113
RED,46_R,6801405_20121,"GLENMONT",0,,RRED_1,6801405,114
RED,46_R,6801440_20121,"GLENMONT",0,,RRED_1,6801440,115
RED,46_R,6801438_20121,"GLENMONT",0,,RRED_1,6801438,116
RED,46_R,6801450_20121,"GLENMONT",0,,RRED_1,6801450,117
RED,46_R,6801428_20121,"GLENMONT",0,,RRED_1,6801428,118
RED,46_R,6801457_20121,"GLENMONT",0,,RRED_1,6801457,119
RED,46_R,6801427_20121,"GLENMONT",0,,RRED_1,6801427,120
RED,46_R,6801447_20121,"GLENMONT",0,,RRED_1,6801447,122
RED,46_R,6801459_20121,"GLENMONT",0,,RRED_1,6801459,123
RED,46_R,6801461_20121,"GLENMONT",0,,RRED_1,6801461,124
RED,46_R,6801441_20121,"GLENMONT",0,,RRED_1,6801441,125
RED,46_R,6801448_20121,"GLENMONT",0,,RRED_1,6801448,126
RED,46_R,6801436_20121,"GLENMONT",0,,RRED_1,6801436,127
RED,46_R,6801424_20121,"GLENMONT",0,,RRED_1,6801424,101
RED,46_R,6801455_20121,"GLENMONT",0,,RRED_1,6801455,102
RED,46_R,6801451_20121,"GLENMONT",0,,RRED_1,6801451,103
RED,46_R,6801434_20121,"GLENMONT",0,,RRED_1,6801434,104
RED,46_R,6801449_20121,"GLENMONT",0,,RRED_1,6801449,105
RED,46_R,6801435_20121,"GLENMONT",0,,RRED_1,6801435,106
RED,46_R,6801452_20121,"GLENMONT",0,,RRED_1,6801452,107
RED,46_R,6801426_20121,"GLENMONT",0,,RRED_1,6801426,108
RED,46_R,6801471_20121,"GLENMONT",0,,RRED_1,6801471,109
RED,46_R,6801469_20121,"GLENMONT",0,,RRED_1,6801469,110
RED,46_R,6801473_20121,"GLENMONT",0,,RRED_1,6801473,111
RED,46_R,6801478_20121,"GLENMONT",0,,RRED_1,6801478,113
RED,46_R,6801477_20121,"GLENMONT",0,,RRED_1,6801477,114
RED,46_R,6801464_20121,"GLENMONT",0,,RRED_1,6801464,115
RED,46_R,6801472_20121,"GLENMONT",0,,RRED_1,6801472,116
RED,46_R,6801480_20121,"GLENMONT",0,,RRED_1,6801480,117
RED,46_R,6801467_20121,"GLENMONT",0,,RRED_1,6801467,118
RED,46_R,6801483_20121,"GLENMONT",0,,RRED_1,6801483,119
RED,46_R,6801484_20121,"GLENMONT",0,,RRED_1,6801484,120
RED,46_R,6801481_20121,"GLENMONT",0,,RRED_1,6801481,122
RED,46_R,6801490_20121,"GLENMONT",0,,RRED_1,6801490,123
RED,46_R,6801509_20121,"GLENMONT",0,,RRED_1,6801509,124
RED,46_R,6801496_20121,"GLENMONT",0,,RRED_1,6801496,125
RED,46_R,6801505_20121,"GLENMONT",0,,RRED_1,6801505,126
RED,46_R,6801506_20121,"GLENMONT",0,,RRED_1,6801506,127
RED,46_R,6801488_20121,"GLENMONT",0,,RRED_1,6801488,101
RED,46_R,6801491_20121,"GLENMONT",0,,RRED_1,6801491,102
RED,46_R,6801500_20121,"GLENMONT",0,,RRED_1,6801500,103
RED,46_R,6801504_20121,"GLENMONT",0,,RRED_1,6801504,104
RED,46_R,6801497_20121,"GLENMONT",0,,RRED_1,6801497,105
RED,46_R,6801493_20121,"GLENMONT",0,,RRED_1,6801493,106
RED,46_R,6801510_20121,"GLENMONT",0,,RRED_1,6801510,107
RED,46_R,6801532_20121,"GLENMONT",0,,RRED_1,6801532,108
RED,46_R,6801538_20121,"GLENMONT",0,,RRED_1,6801538,109
RED,46_R,6801550_20121,"GLENMONT",0,,RRED_1,6801550,110
RED,46_R,6801551_20121,"GLENMONT",0,,RRED_1,6801551,111
RED,46_R,6801542_20121,"GLENMONT",0,,RRED_1,6801542,113
RED,46_R,6801531_20121,"GLENMONT",0,,RRED_1,6801531,114
RED,46_R,6801528_20121,"GLENMONT",0,,RRED_1,6801528,115
RED,46_R,6801513_20121,"GLENMONT",0,,RRED_1,6801513,116
RED,46_R,6801539_20121,"GLENMONT",0,,RRED_1,6801539,117
RED,46_R,6801547_20121,"GLENMONT",0,,RRED_1,6801547,118
RED,46_R,6801530_20121,"GLENMONT",0,,RRED_1,6801530,119
RED,46_R,6801521_20121,"GLENMONT",0,,RRED_1,6801521,120
RED,46_R,6801540_20121,"GLENMONT",0,,RRED_1,6801540,122
RED,46_R,6801524_20121,"GLENMONT",0,,RRED_1,6801524,123
RED,46_R,6801519_20121,"GLENMONT",0,,RRED_1,6801519,124
RED,46_R,6801527_20121,"GLENMONT",0,,RRED_1,6801527,125
RED,46_R,6801529_20121,"GLENMONT",0,,RRED_1,6801529,126
RED,46_R,6801581_20121,"GLENMONT",0,,RRED_1,6801581,127
RED,46_R,6801560_20121,"GLENMONT",0,,RRED_1,6801560,101
RED,46_R,6801555_20121,"GLENMONT",0,,RRED_1,6801555,102
RED,46_R,6801590_20121,"GLENMONT",0,,RRED_1,6801590,103
RED,46_R,6801602_20121,"GLENMONT",0,,RRED_1,6801602,104
RED,46_R,6801608_20121,"GLENMONT",0,,RRED_1,6801608,105
RED,46_R,6801574_20121,"GLENMONT",0,,RRED_1,6801574,106
RED,46_R,6801600_20121,"GLENMONT",0,,RRED_1,6801600,107
RED,46_R,6801589_20121,"GLENMONT",0,,RRED_1,6801589,108
RED,46_R,6801564_20121,"GLENMONT",0,,RRED_1,6801564,109
RED,46_R,6801569_20121,"GLENMONT",0,,RRED_1,6801569,110
RED,46_R,6801603_20121,"GLENMONT",0,,RRED_1,6801603,111
RED,46_R,6801609_20121,"GLENMONT",0,,RRED_1,6801609,113
RED,46_R,6801591_20121,"GLENMONT",0,,RRED_1,6801591,114
RED,46_R,6801553_20121,"GLENMONT",0,,RRED_1,6801553,115
RED,46_R,6801599_20121,"GLENMONT",0,,RRED_1,6801599,116
RED,46_R,6801554_20121,"GLENMONT",0,,RRED_1,6801554,117
RED,46_R,6801607_20121,"GLENMONT",0,,RRED_1,6801607,118
RED,46_R,6801570_20121,"GLENMONT",0,,RRED_1,6801570,119
RED,46_R,6801566_20121,"GLENMONT",0,,RRED_1,6801566,120
RED,46_R,6801582_20121,"GLENMONT",0,,RRED_1,6801582,122
RED,46_R,6801588_20121,"GLENMONT",0,,RRED_1,6801588,123
RED,46_R,6801578_20121,"GLENMONT",0,,RRED_1,6801578,124
RED,46_R,6801557_20121,"GLENMONT",0,,RRED_1,6801557,125
RED,46_R,6801620_20121,"GLENMONT",0,,RRED_1,6801620,126
RED,46_R,6801309_20121,"GLENMONT",0,,RRED_1,6801309,127
RED,46_R,6801319_20121,"GLENMONT",0,,RRED_1,6801319,101
RED,46_R,6801565_20121,"GLENMONT",0,,RRED_1,6801565,102
RED,46_R,6801618_20121,"GLENMONT",0,,RRED_1,6801618,103
RED,46_R,6801344_20121,"GLENMONT",0,,RRED_1,6801344,104
RED,46_R,6801380_20121,"GLENMONT",0,,RRED_1,6801380,105
RED,46_R,6801619_20121,"GLENMONT",0,,RRED_1,6801619,106
RED,46_R,6801615_20121,"GLENMONT",0,,RRED_1,6801615,107
RED,46_R,6801308_20121,"GLENMONT",0,,RRED_1,6801308,108
RED,46_R,6801384_20121,"GLENMONT",0,,RRED_1,6801384,109
RED,46_R,6801614_20121,"GLENMONT",0,,RRED_1,6801614,110
RED,46_R,6801304_20121,"GLENMONT",0,,RRED_1,6801304,111
RED,46_R,6801322_20121,"GLENMONT",0,,RRED_1,6801322,113
RED,46_R,6801512_20121,"GLENMONT",0,,RRED_1,6801512,114
RED,46_R,6801525_20121,"GLENMONT",0,,RRED_1,6801525,115
RED,46_R,6801318_20121,"GLENMONT",0,,RRED_1,6801318,116
RED,46_R,6801323_20121,"GLENMONT",0,,RRED_1,6801323,117
RED,46_R,6801316_20121,"GLENMONT",0,,RRED_1,6801316,118
RED,46_R,6801546_20121,"GLENMONT",0,,RRED_1,6801546,119
RED,46_R,6801333_20121,"GLENMONT",0,,RRED_1,6801333,122
RED,46_R,6801329_20121,"GLENMONT",0,,RRED_1,6801329,123
RED,46_R,6801586_20121,"GLENMONT",0,,RRED_1,6801586,125
RED,46_R,6801650_20121,"GLENMONT",0,,RRED_1,6801650,127
RED,46_R,6801651_20121,"GLENMONT",0,,RRED_1,6801651,101
RED,46_R,6801652_20121,"GLENMONT",0,,RRED_1,6801652,103
RED,46_R,6801653_20121,"GLENMONT",0,,RRED_1,6801653,105
RED,46_R,6801654_20121,"GLENMONT",0,,RRED_1,6801654,106
RED,46_R,6801655_20121,"GLENMONT",0,,RRED_1,6801655,108
RED,46_R,6801327_20121,"GLENMONT",0,,RRED_1,6801327,109
RED,46_R,6801561_20121,"GLENMONT",0,,RRED_1,6801561,110
RED,46_R,6801353_20121,"GLENMONT",0,,RRED_1,6801353,114
RED,46_R,6801295_20121,"GLENMONT",0,,RRED_1,6801295,115
RED,46_R,6801284_20121,"GLENMONT",0,,RRED_1,6801284,117
RED,46_R,6801288_20121,"GLENMONT",0,,RRED_1,6801288,118
RED,46_R,6801290_20121,"GLENMONT",0,,RRED_1,6801290,119
RED,46_R,6801303_20121,"GLENMONT",0,,RRED_1,6801303,122
RED,47_R,6847351_20121,"GLENMONT",0,,RRED_2,6847351,110
RED,47_R,6847358_20121,"GLENMONT",0,,RRED_2,6847358,111
RED,47_R,6847357_20121,"GLENMONT",0,,RRED_2,6847357,102
RED,47_R,6847365_20121,"GLENMONT",0,,RRED_2,6847365,103
RED,47_R,6847367_20121,"GLENMONT",0,,RRED_2,6847367,104
RED,47_R,6847361_20121,"GLENMONT",0,,RRED_2,6847361,105
RED,47_R,6847364_20121,"GLENMONT",0,,RRED_2,6847364,106
RED,47_R,6847372_20121,"GLENMONT",0,,RRED_2,6847372,107
RED,47_R,6847379_20121,"GLENMONT",0,,RRED_2,6847379,108
RED,47_R,6847374_20121,"GLENMONT",0,,RRED_2,6847374,109
RED,47_R,6847385_20121,"GLENMONT",0,,RRED_2,6847385,110
RED,47_R,6847369_20121,"GLENMONT",0,,RRED_2,6847369,111
RED,47_R,6847371_20121,"GLENMONT",0,,RRED_2,6847371,101
RED,47_R,6847382_20121,"GLENMONT",0,,RRED_2,6847382,102
RED,47_R,6847392_20121,"GLENMONT",0,,RRED_2,6847392,103
RED,47_R,6847390_20121,"GLENMONT",0,,RRED_2,6847390,104
RED,47_R,6847391_20121,"GLENMONT",0,,RRED_2,6847391,105
RED,47_R,6847400_20121,"GLENMONT",0,,RRED_2,6847400,106
RED,47_R,6847396_20121,"GLENMONT",0,,RRED_2,6847396,107
RED,47_R,6847395_20121,"GLENMONT",0,,RRED_2,6847395,108
RED,47_R,6847409_20121,"GLENMONT",0,,RRED_2,6847409,109
RED,47_R,6847403_20121,"GLENMONT",0,,RRED_2,6847403,110
RED,47_R,6847406_20121,"GLENMONT",0,,RRED_2,6847406,111
RED,47_R,6847399_20121,"GLENMONT",0,,RRED_2,6847399,101
RED,47_R,6847404_20121,"GLENMONT",0,,RRED_2,6847404,102
RED,47_R,6847415_20121,"GLENMONT",0,,RRED_2,6847415,103
RED,47_R,6847417_20121,"GLENMONT",0,,RRED_2,6847417,104
RED,47_R,6847411_20121,"GLENMONT",0,,RRED_2,6847411,105
RED,47_R,6847413_20121,"GLENMONT",0,,RRED_2,6847413,106
RED,47_R,6847418_20121,"GLENMONT",0,,RRED_2,6847418,107
RED,47_R,6847428_20121,"GLENMONT",0,,RRED_2,6847428,108
RED,47_R,6847427_20121,"GLENMONT",0,,RRED_2,6847427,109
RED,47_R,6847420_20121,"GLENMONT",0,,RRED_2,6847420,110
RED,47_R,6847426_20121,"GLENMONT",0,,RRED_2,6847426,111
RED,47_R,6847429_20121,"GLENMONT",0,,RRED_2,6847429,101
RED,47_R,6847442_20121,"GLENMONT",0,,RRED_2,6847442,102
RED,47_R,6847443_20121,"GLENMONT",0,,RRED_2,6847443,103
RED,47_R,6847439_20121,"GLENMONT",0,,RRED_2,6847439,104
RED,47_R,6847445_20121,"GLENMONT",0,,RRED_2,6847445,105
RED,47_R,6847435_20121,"GLENMONT",0,,RRED_2,6847435,106
RED,47_R,6847433_20121,"GLENMONT",0,,RRED_2,6847433,107
RED,47_R,6847440_20121,"GLENMONT",0,,RRED_2,6847440,108
RED,47_R,6847449_20121,"GLENMONT",0,,RRED_2,6847449,109
RED,47_R,6847468_20121,"GLENMONT",0,,RRED_2,6847468,110
RED,47_R,6847467_20121,"GLENMONT",0,,RRED_2,6847467,111
RED,47_R,6847453_20121,"GLENMONT",0,,RRED_2,6847453,101
RED,47_R,6847471_20121,"GLENMONT",0,,RRED_2,6847471,102
RED,47_R,6847448_20121,"GLENMONT",0,,RRED_2,6847448,103
RED,47_R,6847470_20121,"GLENMONT",0,,RRED_2,6847470,104
RED,47_R,6847455_20121,"GLENMONT",0,,RRED_2,6847455,105
RED,47_R,6847459_20121,"GLENMONT",0,,RRED_2,6847459,106
RED,47_R,6847475_20121,"GLENMONT",0,,RRED_2,6847475,107
RED,47_R,6847454_20121,"GLENMONT",0,,RRED_2,6847454,108
RED,47_R,6847363_20121,"GLENMONT",0,,RRED_2,6847363,109
RED,47_R,6847474_20121,"GLENMONT",0,,RRED_2,6847474,110
RED,47_R,6847377_20121,"GLENMONT",0,,RRED_2,6847377,111
RED,47_R,6847348_20121,"GLENMONT",0,,RRED_2,6847348,101
RED,47_R,6847437_20121,"GLENMONT",0,,RRED_2,6847437,102
RED,47_R,6847346_20121,"GLENMONT",0,,RRED_2,6847346,103
RED,47_R,6847355_20121,"GLENMONT",0,,RRED_2,6847355,104
RED,47_R,6847353_20121,"GLENMONT",0,,RRED_2,6847353,105
RED,47_R,6847483_20121,"GLENMONT",0,,RRED_2,6847483,106
RED,47_R,6847484_20121,"GLENMONT",0,,RRED_2,6847484,107
RED,47_R,6847485_20121,"GLENMONT",0,,RRED_2,6847485,108
RED,47_R,6847486_20121,"GLENMONT",0,,RRED_2,6847486,109
RED,47_R,6847352_20121,"GLENMONT",0,,RRED_2,6847352,110
RED,47_R,6847451_20121,"GLENMONT",0,,RRED_2,6847451,111
RED,47_R,6847341_20121,"GLENMONT",0,,RRED_2,6847341,101
RED,47_R,6847336_20121,"GLENMONT",0,,RRED_2,6847336,102
RED,47_R,6847338_20121,"GLENMONT",0,,RRED_2,6847338,103
RED,47_R,6847345_20121,"GLENMONT",0,,RRED_2,6847345,104
RED,47_R,6847556_20121,"GLENMONT",0,,RRED_3,6847556,155
RED,47_R,6847589_20121,"GLENMONT",0,,RRED_3,6847589,157
RED,47_R,6847557_20121,"GLENMONT",0,,RRED_3,6847557,159
RED,47_R,6847590_20121,"GLENMONT",0,,RRED_3,6847590,161
RED,47_R,6847558_20121,"GLENMONT",0,,RRED_3,6847558,151
RED,47_R,6847591_20121,"GLENMONT",0,,RRED_3,6847591,153
RED,47_R,6847559_20121,"GLENMONT",0,,RRED_3,6847559,155
RED,47_R,6847592_20121,"GLENMONT",0,,RRED_3,6847592,157
RED,47_R,6847560_20121,"GLENMONT",0,,RRED_3,6847560,159
RED,47_R,6847593_20121,"GLENMONT",0,,RRED_3,6847593,161
RED,47_R,6847561_20121,"GLENMONT",0,,RRED_3,6847561,151
RED,47_R,6847594_20121,"GLENMONT",0,,RRED_3,6847594,153
RED,47_R,6847562_20121,"GLENMONT",0,,RRED_3,6847562,155
RED,47_R,6847595_20121,"GLENMONT",0,,RRED_3,6847595,157
RED,47_R,6847563_20121,"GLENMONT",0,,RRED_3,6847563,159
RED,47_R,6847596_20121,"GLENMONT",0,,RRED_3,6847596,161
RED,47_R,6847564_20121,"GLENMONT",0,,RRED_3,6847564,151
RED,47_R,6847597_20121,"GLENMONT",0,,RRED_3,6847597,153
RED,47_R,6847565_20121,"GLENMONT",0,,RRED_3,6847565,155
RED,47_R,6847598_20121,"GLENMONT",0,,RRED_3,6847598,157
RED,47_R,6847566_20121,"GLENMONT",0,,RRED_3,6847566,159
RED,47_R,6847599_20121,"GLENMONT",0,,RRED_3,6847599,161
RED,47_R,6847567_20121,"GLENMONT",0,,RRED_3,6847567,151
RED,47_R,6847600_20121,"GLENMONT",0,,RRED_3,6847600,153
RED,47_R,6847568_20121,"GLENMONT",0,,RRED_3,6847568,155
RED,47_R,6847601_20121,"GLENMONT",0,,RRED_3,6847601,157
RED,47_R,6847569_20121,"GLENMONT",0,,RRED_3,6847569,159
RED,47_R,6847602_20121,"GLENMONT",0,,RRED_3,6847602,161
RED,47_R,6847570_20121,"GLENMONT",0,,RRED_3,6847570,151
RED,47_R,6847603_20121,"GLENMONT",0,,RRED_3,6847603,153
RED,47_R,6847571_20121,"GLENMONT",0,,RRED_3,6847571,155
RED,47_R,6847604_20121,"GLENMONT",0,,RRED_3,6847604,157
RED,47_R,6847572_20121,"GLENMONT",0,,RRED_3,6847572,159
RED,47_R,6847605_20121,"GLENMONT",0,,RRED_3,6847605,161
RED,47_R,6847573_20121,"GLENMONT",0,,RRED_3,6847573,151
RED,47_R,6847606_20121,"GLENMONT",0,,RRED_3,6847606,153
RED,47_R,6847574_20121,"GLENMONT",0,,RRED_3,6847574,155
RED,47_R,6847607_20121,"GLENMONT",0,,RRED_3,6847607,157
RED,47_R,6847575_20121,"GLENMONT",0,,RRED_3,6847575,159
RED,47_R,6847608_20121,"GLENMONT",0,,RRED_3,6847608,161
RED,47_R,6847576_20121,"GLENMONT",0,,RRED_3,6847576,151
RED,47_R,6847609_20121,"GLENMONT",0,,RRED_3,6847609,153
RED,47_R,6847577_20121,"GLENMONT",0,,RRED_3,6847577,155
RED,47_R,6847610_20121,"GLENMONT",0,,RRED_3,6847610,157
RED,47_R,6847578_20121,"GLENMONT",0,,RRED_3,6847578,159
RED,47_R,6847611_20121,"GLENMONT",0,,RRED_3,6847611,161
RED,47_R,6847579_20121,"GLENMONT",0,,RRED_3,6847579,151
RED,47_R,6847612_20121,"GLENMONT",0,,RRED_3,6847612,153
RED,47_R,6847580_20121,"GLENMONT",0,,RRED_3,6847580,155
RED,47_R,6847613_20121,"GLENMONT",0,,RRED_3,6847613,157
RED,47_R,6847581_20121,"GLENMONT",0,,RRED_3,6847581,159
RED,47_R,6847614_20121,"GLENMONT",0,,RRED_3,6847614,161
RED,47_R,6847582_20121,"GLENMONT",0,,RRED_3,6847582,151
RED,47_R,6847615_20121,"GLENMONT",0,,RRED_3,6847615,153
RED,47_R,6847583_20121,"GLENMONT",0,,RRED_3,6847583,155
RED,47_R,6847616_20121,"GLENMONT",0,,RRED_3,6847616,157
RED,47_R,6847584_20121,"GLENMONT",0,,RRED_3,6847584,159
RED,47_R,6847617_20121,"GLENMONT",0,,RRED_3,6847617,161
RED,47_R,6847585_20121,"GLENMONT",0,,RRED_3,6847585,151
RED,47_R,6847618_20121,"GLENMONT",0,,RRED_3,6847618,153
RED,47_R,6847586_20121,"GLENMONT",0,,RRED_3,6847586,155
RED,47_R,6847619_20121,"GLENMONT",0,,RRED_3,6847619,157
RED,47_R,6847587_20121,"GLENMONT",0,,RRED_3,6847587,159
RED,47_R,6847620_20121,"GLENMONT",0,,RRED_3,6847620,161
RED,47_R,6847588_20121,"GLENMONT",0,,RRED_3,6847588,151
RED,47_R,6847622_20121,"GLENMONT",0,,RRED_3,6847622,153
RED,47_R,6847623_20121,"GLENMONT",0,,RRED_3,6847623,155
RED,47_R,6847624_20121,"GLENMONT",0,,RRED_3,6847624,157
RED,48_R,6801792_20121,"GLENMONT",0,,RRED_4,6801792,124
RED,48_R,6801790_20121,"GLENMONT",0,,RRED_4,6801790,125
RED,48_R,6801797_20121,"GLENMONT",0,,RRED_4,6801797,126
RED,48_R,6801804_20121,"GLENMONT",0,,RRED_4,6801804,127
RED,48_R,6801793_20121,"GLENMONT",0,,RRED_4,6801793,101
RED,48_R,6801795_20121,"GLENMONT",0,,RRED_4,6801795,102
RED,48_R,6801808_20121,"GLENMONT",0,,RRED_4,6801808,103
RED,48_R,6801805_20121,"GLENMONT",0,,RRED_4,6801805,104
RED,48_R,6801791_20121,"GLENMONT",0,,RRED_4,6801791,105
RED,48_R,6801800_20121,"GLENMONT",0,,RRED_4,6801800,106
RED,48_R,6801803_20121,"GLENMONT",0,,RRED_4,6801803,107
RED,48_R,6801806_20121,"GLENMONT",0,,RRED_4,6801806,108
RED,48_R,6801796_20121,"GLENMONT",0,,RRED_4,6801796,109
RED,48_R,6801799_20121,"GLENMONT",0,,RRED_4,6801799,110
RED,48_R,6801812_20121,"GLENMONT",0,,RRED_4,6801812,111
RED,48_R,6801816_20121,"GLENMONT",0,,RRED_4,6801816,113
RED,48_R,6801817_20121,"GLENMONT",0,,RRED_4,6801817,114
RED,48_R,6801821_20121,"GLENMONT",0,,RRED_4,6801821,115
RED,48_R,6801833_20121,"GLENMONT",0,,RRED_4,6801833,116
RED,48_R,6801822_20121,"GLENMONT",0,,RRED_4,6801822,117
RED,48_R,6801831_20121,"GLENMONT",0,,RRED_4,6801831,118
RED,48_R,6801829_20121,"GLENMONT",0,,RRED_4,6801829,119
RED,48_R,6801824_20121,"GLENMONT",0,,RRED_4,6801824,120
RED,48_R,6801823_20121,"GLENMONT",0,,RRED_4,6801823,122
RED,48_R,6801832_20121,"GLENMONT",0,,RRED_4,6801832,123
RED,48_R,6801838_20121,"GLENMONT",0,,RRED_4,6801838,124
RED,48_R,6801837_20121,"GLENMONT",0,,RRED_4,6801837,125
RED,48_R,6801840_20121,"GLENMONT",0,,RRED_4,6801840,126
RED,48_R,6801845_20121,"GLENMONT",0,,RRED_4,6801845,127
RED,48_R,6801847_20121,"GLENMONT",0,,RRED_4,6801847,101
RED,48_R,6801841_20121,"GLENMONT",0,,RRED_4,6801841,102
RED,48_R,6801844_20121,"GLENMONT",0,,RRED_4,6801844,103
RED,48_R,6801846_20121,"GLENMONT",0,,RRED_4,6801846,104
RED,48_R,6801843_20121,"GLENMONT",0,,RRED_4,6801843,105
RED,48_R,6801853_20121,"GLENMONT",0,,RRED_4,6801853,106
RED,48_R,6801862_20121,"GLENMONT",0,,RRED_4,6801862,107
RED,48_R,6801854_20121,"GLENMONT",0,,RRED_4,6801854,108
RED,48_R,6801855_20121,"GLENMONT",0,,RRED_4,6801855,109
RED,48_R,6801861_20121,"GLENMONT",0,,RRED_4,6801861,110
RED,48_R,6801864_20121,"GLENMONT",0,,RRED_4,6801864,111
RED,48_R,6801868_20121,"GLENMONT",0,,RRED_4,6801868,113
RED,48_R,6801866_20121,"GLENMONT",0,,RRED_4,6801866,114
RED,48_R,6801873_20121,"GLENMONT",0,,RRED_4,6801873,115
RED,48_R,6801874_20121,"GLENMONT",0,,RRED_4,6801874,116
RED,48_R,6801876_20121,"GLENMONT",0,,RRED_4,6801876,117
RED,48_R,6801871_20121,"GLENMONT",0,,RRED_4,6801871,118
RED,48_R,6801886_20121,"GLENMONT",0,,RRED_4,6801886,119
RED,48_R,6801879_20121,"GLENMONT",0,,RRED_4,6801879,120
RED,48_R,6801883_20121,"GLENMONT",0,,RRED_4,6801883,122
RED,48_R,6801888_20121,"GLENMONT",0,,RRED_4,6801888,123
RED,48_R,6801889_20121,"GLENMONT",0,,RRED_4,6801889,124
RED,48_R,6801880_20121,"GLENMONT",0,,RRED_4,6801880,125
RED,48_R,6801884_20121,"GLENMONT",0,,RRED_4,6801884,126
RED,48_R,6801893_20121,"GLENMONT",0,,RRED_4,6801893,127
RED,48_R,6801891_20121,"GLENMONT",0,,RRED_4,6801891,101
RED,48_R,6801897_20121,"GLENMONT",0,,RRED_4,6801897,102
RED,48_R,6801905_20121,"GLENMONT",0,,RRED_4,6801905,103
RED,48_R,6801901_20121,"GLENMONT",0,,RRED_4,6801901,104
RED,48_R,6801904_20121,"GLENMONT",0,,RRED_4,6801904,105
RED,48_R,6801900_20121,"GLENMONT",0,,RRED_4,6801900,106
RED,48_R,6801908_20121,"GLENMONT",0,,RRED_4,6801908,107
RED,48_R,6801903_20121,"GLENMONT",0,,RRED_4,6801903,108
RED,48_R,6801919_20121,"GLENMONT",0,,RRED_4,6801919,109
RED,48_R,6801916_20121,"GLENMONT",0,,RRED_4,6801916,110
RED,48_R,6801913_20121,"GLENMONT",0,,RRED_4,6801913,111
RED,48_R,6801917_20121,"GLENMONT",0,,RRED_4,6801917,113
RED,48_R,6801915_20121,"GLENMONT",0,,RRED_4,6801915,114
RED,48_R,6801927_20121,"GLENMONT",0,,RRED_4,6801927,115
RED,48_R,6801933_20121,"GLENMONT",0,,RRED_4,6801933,116
RED,48_R,6801929_20121,"GLENMONT",0,,RRED_4,6801929,117
RED,48_R,6801928_20121,"GLENMONT",0,,RRED_4,6801928,118
RED,48_R,6801935_20121,"GLENMONT",0,,RRED_4,6801935,119
RED,48_R,6801937_20121,"GLENMONT",0,,RRED_4,6801937,120
RED,48_R,6801932_20121,"GLENMONT",0,,RRED_4,6801932,122
